customer_id,surname,location_id,source_row_number
15590637,Ahmed,1,5952
15590676,Kharlamova,1,8683
15590683,Donaldson,1,5695
15590730,Hunt,3,2280
15590810,Fallaci,2,8785
15590820,Ecuyer,3,1171
15590828,Chidimma,2,8852
15590876,Knupp,1,930
15590888,Wade,3,9180
15590966,Lo,2,5155
15590993,Findlay,3,1287
15591010,McDonald,2,7159
15591035,Macleod,3,7361
15591036,Genovesi,2,5928
15591047,Ma,3,590
15591091,Goering,1,5633
15591100,Chiemela,3,114
15591107,Flemming,2,7630
15591123,Iredale,2,2761
15591130,Medvedev,3,1522
15591135,Forster,1,6284
15591150,Nwebube,3,9410
15591169,Hawes,2,6304
15591179,Skelton,3,2637
15591248,Chukwumaobim,1,7438
15591257,Ejimofor,1,1085
15591279,Nwagugheuzo,1,3250
15591286,Simmons,2,5234
15591344,Donnelly,3,6837
15591357,Cowger,1,2032
15591360,Udinesi,1,7279
15591386,Golubova,1,1976
15591428,Myers,1,8438
15591433,Miles,2,3016
15591489,Davison,1,8000
15591509,Milano,1,382
15591512,Whittaker,2,6465
15591550,Bianchi,3,5321
15591552,Okonkwo,1,7241
15591577,Moran,1,2668
15591607,Fernie,1,130
15591628,Davies,2,9301
15591698,P'eng,2,8344
15591711,Sleeman,3,887
15591724,Liu,1,9505
15591740,Fletcher,1,4735
15591747,Rossi,1,4234
15591766,Crawford,3,2457
15591822,Mackenzie,3,6399
15591915,Frolov,1,2940
15591932,Ford,1,1628
15591942,Zito,3,6642
15591969,Kuo,3,819
15591980,Hill,1,9431
15591985,Stewart,1,9751
15591986,Johnston,2,476
15591995,Barry,2,499
15592000,Calabresi,2,4362
15592025,Nnaemeka,1,8317
15592028,Roberts,1,5450
15592078,Davide,2,4255
15592089,Larsen,1,1002
15592091,Belbin,3,4020
15592104,Lane,1,9478
15592116,Jensen,1,1722
15592123,Buccho,1,8773
15592194,Metcalf,1,4318
15592197,Simmons,3,6211
15592222,Lo,1,846
15592229,Mullan,1,1111
15592230,Seleznyov,1,5330
15592300,Mai,3,534
15592326,Baker,1,7417
15592379,Walker,3,4829
15592386,Campbell,1,360
15592387,Burke,1,604
15592389,H?,1,10
15592412,Sun,2,7689
15592451,Lombardi,1,8242
15592461,Jackson,2,65
15592531,Bartlett,1,7
15592570,Marino,3,3290
15592578,Nucci,3,5064
15592583,Colman,1,1118
15592645,Gibbons,3,2437
15592707,Dolgorukova,2,5406
15592716,Clarke,1,9467
15592736,Lucchese,2,2576
15592751,Okwudiliolisa,2,7814
15592761,Tung,1,6487
15592765,Marks,1,2462
15592773,Eberegbulam,2,7534
15592816,Udokamma,2,2733
15592846,Fiorentini,2,537
15592854,Garcia,1,7949
15592877,Wright,3,2973
15592914,Fang,1,7206
15592925,Giordano,3,8954
15592937,Napolitani,2,661
15592979,Rose,2,258
15592994,Zikoranachidimma,1,1811
15592999,Reid,1,7378
15593014,Evseyev,1,3000
15593094,Goddard,1,4851
15593128,Vinogradoff,1,6818
15593178,Graham,3,7366
15593241,Tochukwu,1,8648
15593250,Hsiao,1,4061
15593280,Yuryeva,2,4884
15593283,Higgins,2,9832
15593295,Greathouse,1,2100
15593331,Sidorov,2,1244
15593345,Bradbury,2,7316
15593365,Shih,3,352
15593425,Bracewell,3,6568
15593454,Lambert,3,6364
15593468,Findlay,1,5043
15593470,Tu,2,1604
15593496,Korovin,3,9939
15593499,Stevens,3,9085
15593501,Graham,1,8384
15593510,Capon,2,6767
15593555,Chinedum,1,4033
15593601,Isayev,1,514
15593622,Service,1,7731
15593636,Cardus,1,4356
15593683,Solomina,3,8725
15593694,Williams,1,7487
15593715,Castiglione,2,3122
15593736,Cook,2,3410
15593773,Olejuru,3,919
15593778,Craig,1,9555
15593782,Brookes,2,468
15593795,Linton,2,4471
15593834,Genovese,3,7449
15593897,Carr,3,3680
15593900,Belousov,1,4528
15593943,Chinagorom,1,6854
15593954,Eva,1,5407
15593959,Travis,1,7201
15593969,Abramovich,3,1043
15593973,Wilkie,3,1127
15593976,Swanson,2,4655
15594039,Lung,3,6769
15594041,Fanucci,3,3298
15594084,Anderson,1,2870
15594133,Erskine,3,7239
15594270,Biryukov,1,5569
15594305,Rizzo,1,7061
15594340,Tao,1,5934
15594349,Streeten,1,2147
15594391,Samaniego,1,8099
15594404,Bevan,1,1602
15594408,Chia,3,139
15594409,Belov,1,4916
15594436,Mazzi,3,7865
15594450,Tomlinson,1,9337
15594456,K?,3,5420
15594502,Zotov,1,4959
15594515,Cheng,1,6804
15594556,Chuter,3,6677
15594576,Zhdanov,1,9388
15594577,De Luca,1,3076
15594594,Loggia,3,619
15594612,Flynn,3,9963
15594651,Milani,1,7656
15594685,Hall,1,2264
15594720,Scott,2,368
15594762,Pisani,3,3214
15594786,Ts'ai,2,9591
15594812,Campbell,3,7109
15594815,Aleshire,1,196
15594827,Glasgow,1,3558
15594862,Aleksandrova,1,1474
15594864,Huang,2,1208
15594878,Thompson,3,3520
15594898,Hewitt,1,307
15594902,Lombardi,1,1939
15594915,Crist,1,9808
15594917,Miller,1,214
15594928,Pagnotto,2,5957
15595010,Huang,3,7585
15595036,Doherty,2,9665
15595037,Palermo,1,6423
15595039,Manna,2,434
15595047,Murray,1,3924
15595067,Zhirov,3,1465
15595071,Ramos,1,2707
15595135,Solomon,2,2961
15595136,Kryukov,1,4485
15595153,Tucker,2,5426
15595158,Hsu,2,5325
15595160,Renwick,3,4467
15595162,Cattaneo,3,6262
15595221,Trevisano,2,1813
15595228,Wanliss,1,2971
15595282,White,1,1587
15595303,Johnston,2,1630
15595324,Daniels,2,2968
15595350,Fermin,1,8704
15595388,Yeh,1,2811
15595391,Norris,1,4468
15595426,Madukwe,3,8004
15595440,Kryukova,1,549
15595447,Tuan,3,6964
15595537,Trout,2,2472
15595557,Li,1,6474
15595588,Chukwunonso,3,2388
15595592,Lai,1,4755
15595609,Sykes,2,4478
15595640,Rizzo,1,9149
15595657,Hannam,2,3969
15595713,Heller,3,8049
15595728,Thomas,2,2341
15595766,Watts,3,523
15595831,Shen,2,2040
15595842,Paramor,2,5485
15595874,Gorbunova,3,8032
15595883,Nkemdirim,2,2791
15595917,Mackay,1,2979
15595937,Bruno,2,3411
15595991,Hsiung,1,7783
15596011,Artyomova,3,6447
15596013,Akhtar,2,7734
15596021,K?,3,1436
15596060,Skinner,3,2802
15596074,Keating,1,6788
15596088,Fanucci,1,2566
15596136,Folliero,1,9805
15596165,Degtyarev,2,7209
15596175,McIntosh,2,244
15596181,Kwemto,1,1313
15596212,Yang,3,9480
15596228,Uwaezuoke,1,4256
15596303,White,1,5093
15596339,French,1,6611
15596379,Wallace,2,7853
15596397,Kelly,1,1768
15596405,Udinese,3,9847
15596414,Chandler,3,1739
15596455,Mao,3,4374
15596493,Wisdom,1,1321
15596522,Meredith,1,3190
15596552,Stephens,2,1353
15596575,Vale,2,4414
15596624,Topp,1,9629
15596647,Henderson,1,5735
15596649,Bailey,1,5336
15596671,Endrizzi,3,1425
15596710,Ku,1,3625
15596713,Christie,1,5601
15596761,Hawdon,2,3207
15596797,Barnet,3,7052
15596800,Hill,2,1124
15596808,Maclean,3,6959
15596811,Mitchell,1,9923
15596863,Chidumaga,2,5474
15596870,Marino,2,4668
15596914,Shaw,2,829
15596939,Calabresi,2,821
15596962,Owens,1,4974
15596972,Brownlow,1,5583
15596979,Fang,1,4090
15596984,Pinto,1,3275
15596992,Norris,2,6086
15597033,Speight,2,2865
15597109,Vanzetti,1,9381
15597131,Fu,1,1529
15597239,Ku,3,1289
15597265,Mao,1,2765
15597309,Howell,3,8414
15597385,Siddons,3,9016
15597394,Rhodes,3,3806
15597467,Duncan,1,8687
15597487,Hunter,1,4751
15597536,Nkemjika,3,7106
15597591,Lung,1,8481
15597602,Nwachinemelu,2,431
15597610,Stevens,3,6216
15597709,Hornung,1,7050
15597739,Tu,1,9670
15597885,Kerr,1,8686
15597896,Ozoemena,2,2580
15597901,Chidozie,1,2207
15597909,Johnstone,2,1870
15597914,Evdokimov,2,4015
15597930,Wilson,1,2795
15597945,Dellucci,3,22
15597949,Gilbert,2,9053
15597951,Muir,1,2726
15597957,Rahman,3,8095
15597968,Fyans,3,5594
15597983,Brown,1,8395
15598044,Debellis,1,2905
15598046,Su,1,9306
15598070,Marchesi,1,3203
15598086,Brown,1,2531
15598088,Ni,3,1968
15598097,Johnstone,1,6489
15598157,Onyeorulu,1,6526
15598161,Clements,1,5402
15598162,Saunders,2,6155
15598175,Toscani,2,2515
15598259,Gregory,2,6608
15598266,Martin,1,7463
15598275,Sochima,1,4178
15598331,Morgan,1,9894
15598338,Mays,2,7815
15598485,Pinto,3,8282
15598493,Beach,1,331
15598510,Colombo,2,6308
15598521,Ma,2,7857
15598536,Onuchukwu,2,6866
15598574,Uwakwe,3,7609
15598586,Wetherspoon,1,7660
15598614,Lucchesi,3,7457
15598695,Fields,2,5001
15598700,Hysell,3,3566
15598744,Ch'ang,2,6582
15598751,Ingram,1,1444
15598782,Pinto,2,1475
15598802,Martin,3,7149
15598838,Greco,1,6953
15598840,Moretti,1,3058
15598846,Shahan,1,1323
15598883,King,3,510
15598884,Kent,3,4291
15598892,Bradshaw,1,7930
15598894,Holt,3,5050
15598940,Achebe,2,8807
15598948,DeRose,3,9432
15598982,Klein,2,6413
15599004,Tsao,3,3909
15599024,Hope,3,6666
15599074,Ma,3,6791
15599078,Yang,2,3334
15599081,Watt,2,2922
15599084,Hopwood,1,6920
15599090,McKelvey,2,4140
15599124,Miller,1,8865
15599126,Russell,1,5326
15599131,Dilke,2,1068
15599152,Lai,1,7476
15599182,Reynolds,3,8169
15599195,Stiger,2,107
15599211,Findlay,1,9483
15599251,Chung,2,2391
15599268,Yobachi,3,1207
15599272,Harrington,1,7495
15599289,Yeh,1,940
15599301,Tao,2,2642
15599329,Christopher,1,8684
15599386,Black,2,8561
15599403,Wu,1,4123
15599410,Stanley,1,3588
15599433,Fanucci,2,843
15599440,McGregor,1,7014
15599452,Conti,2,4157
15599533,Tsao,1,3061
15599535,Howell,3,7613
15599552,Conway,3,1551
15599591,Martin,2,6792
15599660,Bennett,1,911
15599722,Chia,3,2133
15599792,Dimauro,1,248
15599829,Padovesi,1,2748
15599860,Warner,3,3784
15599869,Dyson,3,4254
15599956,Payne,1,1507
15599976,Bellasis,1,8310
15600027,Meng,3,7589
15600086,Combs,1,8147
15600103,Alexander,2,2700
15600106,Wei,1,9815
15600110,Endrizzi,2,1646
15600173,Manna,1,7831
15600174,Walton,1,5649
15600258,Chesnokova,1,527
15600280,Tao,1,9118
15600337,Dobie,3,686
15600357,Findlay,1,5415
15600379,Hsiung,3,3163
15600392,Amaechi,1,5867
15600399,Trentino,1,9221
15600462,Barwell,1,890
15600478,Watson,1,4958
15600510,Hsueh,3,6449
15600575,Padovano,3,2907
15600583,Garner,1,1020
15600626,Bradley,1,3394
15600651,Ijendu,1,550
15600688,Liston,1,3519
15600692,West,1,4001
15600700,Pan,2,1236
15600708,Calabresi,3,4273
15600710,Atkinson,1,1833
15600720,Moore,3,6424
15600724,Scott,2,2626
15600734,Townsend,3,1955
15600739,Galkin,3,789
15600781,Wu,2,120
15600792,Swayne,3,7820
15600813,Hyde,1,5756
15600821,Hardy,1,1408
15600832,Moss,1,5967
15600879,Parsons,2,2631
15600882,Scott,3,15
15600911,Mbadiwe,1,3963
15600912,Gorshkov,2,8210
15600934,Randell,1,2814
15600974,He,3,203
15600975,Chiemenam,1,7089
15600991,Artemieva,2,1563
15600992,Madukaego,1,1184
15600997,Demuth,2,1164
15601008,Stevenson,1,1781
15601012,Abdullah,1,8485
15601026,Gallagher,2,924
15601030,Patel,2,8074
15601045,Angelo,3,6035
15601116,P'an,1,9255
15601172,Nelson,1,4813
15601184,Abramovich,3,3381
15601263,Young,3,4759
15601274,Hsieh,3,332
15601324,Black,1,8091
15601351,Moroney,1,6830
15601383,Ibrahimova,3,5692
15601387,Yen,1,5496
15601410,Tien,3,8453
15601417,T'ang,1,5758
15601503,Tokaryev,3,5630
15601550,Genovesi,3,3234
15601569,Ndubueze,1,8466
15601589,Baresi,1,855
15601594,Ifeanacho,1,5138
15601627,Siciliano,1,6845
15601659,Fiorentino,2,3992
15601688,Piccio,1,1146
15601719,Fiorentino,2,7998
15601787,Greco,2,9327
15601796,Chizuoke,1,3711
15601811,Caldwell,1,5990
15601848,Scott,1,327
15601857,Woodhouse,2,9402
15601873,Bull,1,3609
15601892,Hunter,1,2588
15601977,Burgoyne,3,9630
15602010,Zikoranaudodimma,2,1019
15602030,Ramirez,1,9151
15602034,Kolesnikov,1,2307
15602043,Buccho,2,7694
15602084,Coles,1,966
15602124,Badgery,1,3658
15602280,Martin,2,47
15602282,Kao,2,5068
15602312,Walkom,3,109
15602354,Ginikanwa,2,8321
15602373,White,1,3056
15602405,Ryrie,2,4676
15602456,Afanasyev,2,7471
15602479,Fleming,3,5836
15602497,Honore,3,1516
15602500,Maslova,3,5377
15602551,Johnson,3,2091
15602554,Vorobyova,1,3817
15602572,Hsing,1,5533
15602647,Cunningham,2,8127
15602731,Wong,1,3664
15602735,Kuo,2,2618
15602797,Okwudilichukwu,3,3837
15602811,Chioke,2,3993
15602812,Holmes,2,6397
15602841,Lockett,3,3951
15602844,Niu,1,1764
15602845,Udinesi,2,6395
15602851,Ozioma,1,4990
15602909,Dickson,3,5294
15602929,Wilson,3,2018
15602934,Dunn,1,8775
15602979,Lin,1,5442
15602994,Gorbunov,1,4283
15603035,Vincent,1,8358
15603065,Grubb,1,660
15603082,Yashina,1,8477
15603088,Rossi,3,2027
15603096,Lori,1,8138
15603111,Muir,3,9647
15603134,Pai,3,622
15603135,Boni,2,9603
15603156,Elewechi,1,475
15603170,Kang,1,3942
15603203,Avdeyeva,1,612
15603216,Simpson,1,2112
15603221,Burgess,2,9657
15603246,Genovesi,1,2902
15603247,Bruner,2,8789
15603319,Graham,1,3082
15603323,Bell,3,637
15603328,Lucchesi,1,8224
15603378,Padovano,1,9037
15603436,Savage,3,703
15603454,Sanders,2,9936
15603465,Dunn,2,3350
15603481,Robinson,3,9456
15603550,Longo,2,8230
15603554,Berkeley,1,6222
15603565,Mackenzie,3,7397
15603582,Robertson,3,2823
15603594,Nwankwo,3,1014
15603665,Colombo,2,3641
15603674,Knight,1,9927
15603683,Ofodile,3,7121
15603741,MacDonnell,3,6944
15603743,Tai,1,5969
15603749,Galkina,1,8123
15603764,Chang,1,8881
15603794,Pugliesi,1,9968
15603830,Palmer,3,825
15603846,Fang,3,1787
15603851,Galkin,1,2125
15603880,Morgan,2,6084
15603883,Ch'in,1,9746
15603914,Arcuri,1,2419
15603925,Greco,3,595
15603942,Hawthorn,2,3205
15604020,Otoole,2,8662
15604044,Mitchell,1,592
15604073,Bibi,2,2414
15604093,Neitenstein,1,6539
15604119,Alderete,3,626
15604130,Johnstone,3,7441
15604138,Iheanacho,3,9126
15604146,Kaodilinakachukwu,2,6177
15604158,Smith,1,5715
15604196,Simpson,1,7638
15604217,Williams,1,1177
15604295,Wei,1,1098
15604304,Perry,2,1091
15604314,Webb,2,2888
15604345,Kemp,1,2372
15604348,Allard,3,99
15604355,Shand,1,3884
15604482,Chiemezie,3,201
15604497,Beale,2,7796
15604515,Yefremov,2,9709
15604536,Vachon,2,7414
15604544,Manfrin,2,2652
15604551,Robb,1,9054
15604576,Eiland,3,3681
15604588,Li Fonti,3,1897
15604706,Blake,2,6570
15604732,Milani,1,9576
15604782,Tan,2,2253
15604792,Kuo,2,3834
15604804,Lu,1,1636
15604813,Zaytseva,1,6116
15604818,Edmund la Touche,1,4527
15604832,Hsia,1,9278
15604891,Zaytseva,3,4584
15604963,Fraser,1,7622
15605000,John,1,2963
15605020,Schofield,1,4742
15605036,Pisano,3,3876
15605037,Ting,1,1808
15605059,Mackie,2,6813
15605067,Nwachinemelu,1,9680
15605072,Douglas,1,8436
15605113,Sutherland,1,5609
15605130,Seccombe,1,9487
15605134,Bond,1,6106
15605215,Stevenson,1,8507
15605263,Chin,1,1805
15605264,Walker,2,6823
15605275,Ofodile,2,1830
15605276,Brothers,1,7445
15605279,Francis,1,1702
15605284,Outtrim,1,787
15605286,Moyes,1,1957
15605293,McKay,1,4340
15605327,Namatjira,1,3053
15605333,Clancy,3,4062
15605339,Baker,1,9213
15605341,Baird,1,7502
15605375,Tseng,1,4386
15605424,Oluchukwu,3,6753
15605425,Chia,2,4360
15605447,Palermo,1,628
15605455,Tai,1,6838
15605461,Lucas,2,230
15605531,Daly,3,9212
15605534,Turnbull,2,8299
15605622,McMillan,3,9990
15605665,Nwora,2,4171
15605666,Peyser,1,3861
15605672,Yuan,1,9926
15605673,Liang,3,8645
15605684,Phelan,1,3313
15605698,Harrison,1,8306
15605737,George,1,9115
15605742,Tuan,1,5541
15605791,Li,2,7024
15605804,Watson,1,9341
15605826,Korovina,2,4521
15605827,Khan,1,7990
15605835,Rice,1,2129
15605872,Felix,1,7363
15605916,Uvarova,1,8185
15605918,Padovesi,2,973
15605926,Sinclair,2,970
15605950,Onwuamaeze,2,1541
15605965,Henderson,1,1144
15605968,Fancher,1,1483
15606003,Abramowitz,1,7840
15606076,Golubev,2,9352
15606097,Zakharov,2,9163
15606115,P'eng,1,8802
15606133,Lay,3,4122
15606149,Wood,2,953
15606158,Genovese,1,5710
15606177,Crawford,1,5302
15606229,Obijiaku,1,9996
15606232,Holloway,3,7757
15606267,Wilson,1,2379
15606273,Rene,1,4940
15606274,Lori,2,2910
15606310,Birk,1,4802
15606386,Wang,2,5058
15606397,Cameron,2,5482
15606435,Wall,2,6047
15606436,Bergamaschi,3,7931
15606472,Lung,1,3254
15606507,Pisani,1,2452
15606552,Akabueze,1,9443
15606554,Douglas,1,7668
15606601,Rishel,1,8176
15606613,Samson,1,2028
15606641,Beggs,2,4027
15606755,Moretti,3,3444
15606836,Lombardo,1,2897
15606841,Ibbott,1,1795
15606849,Blackall,1,6886
15606855,Wang,3,6466
15606861,Tien,1,6686
15606887,Singh,1,6002
15606901,Graham,1,9098
15606915,Genovese,1,3674
15606944,Fleming,2,9360
15607040,P'an,3,677
15607065,Chinedum,1,5935
15607098,Ahmed,3,292
15607112,Chiawuotu,1,9684
15607133,Shih,3,1571
15607142,Parkin,1,4045
15607170,Boyle,1,609
15607176,Kang,1,7791
15607178,Welch,2,260
15607230,Michel,2,5271
15607263,McCartney,1,3646
15607269,Costa,2,8115
15607275,Ch'ang,3,4534
15607278,Romano,3,4262
15607301,Romano,3,9682
15607312,Ch'ang,3,574
15607314,Chiefo,3,4687
15607330,Vasilyev,3,9251
15607347,Olisaemeka,1,1946
15607381,King,2,1806
15607395,Holt,1,5808
15607485,Wakelin,3,8133
15607509,Ozerova,1,5592
15607526,Lu,2,6554
15607537,Crawford,2,1233
15607560,Groom,1,8220
15607577,Roberts,3,3738
15607598,Muravyov,3,1230
15607629,Hollis,1,6122
15607634,Cobb,2,9664
15607690,Hsing,2,8548
15607691,Gibson,1,1785
15607713,Kaeppel,3,1485
15607746,Belstead,1,7380
15607748,Bennett,2,3737
15607753,Alexandrova,3,5375
15607786,Mao,1,5833
15607827,Nebechukwu,2,2401
15607837,Muriel,1,2423
15607874,Keane,1,8963
15607877,Maclean,3,9841
15607884,Wallace,1,5193
15607986,Nnamutaezinwa,1,7232
15607988,Garland,2,7297
15607990,Gallo,3,8987
15607993,Milne,1,2511
15608109,Greco,2,6165
15608114,Manfrin,3,998
15608166,Fallaci,1,3508
15608209,Currey,2,7954
15608226,McMorran,3,3312
15608230,Hoelscher,1,2730
15608246,Wentcher,2,9089
15608328,Sutherland,3,5754
15608338,Chiemenam,3,6280
15608344,Dawson,2,3727
15608381,Dean,2,9312
15608387,Fu,1,1907
15608406,Schmidt,1,4125
15608408,Lazareva,3,5604
15608528,Munro,1,5236
15608541,Claiborne,1,5856
15608588,Mackinlay,2,9585
15608595,Lo Duca,1,7071
15608653,Davison,3,1455
15608688,Andreyeva,1,7152
15608701,Chialuka,2,8636
15608726,Miracle,1,8247
15608760,Cox,1,6548
15608804,Allan,2,7497
15608845,Tao,3,8227
15608873,Smith,1,5850
15608886,Okwudiliolisa,1,2090
15608916,Ndubueze,1,7658
15608956,Su,1,8124
15608968,Averyanov,2,847
15609011,Barry,3,5012
15609058,Wan,1,8144
15609070,Findlay,2,7156
15609083,Tretiakova,1,9200
15609160,Marsden,1,6883
15609176,Cawthorne,1,9288
15609187,Cox,1,9786
15609254,Fernandez,3,6514
15609286,Chadwick,1,605
15609299,Chamberlain,1,4236
15609319,Hunt,1,4268
15609356,Chimaraoke,1,7012
15609458,Vincent,1,3679
15609475,Ricci,3,3628
15609510,Gregory,1,1284
15609521,Chimaraoke,2,9787
15609545,Azubuike,1,3929
15609558,McDonald,2,6189
15609562,MacDonald,3,2179
15609618,Fanucci,2,115
15609623,McConnell,1,4143
15609637,Nkemakolam,1,3155
15609643,Furneaux,2,9744
15609653,Ifeatu,2,3075
15609669,Chuang,1,3179
15609676,Nkemakonam,1,4075
15609704,Mao,1,3695
15609735,Campbell,2,9698
15609758,Geoghegan,1,7600
15609804,Hyde,1,9510
15609823,Chieloka,3,7225
15609824,Fedorov,1,1342
15609899,Obiora,3,6014
15609913,Clark,1,8411
15609928,Johnston,2,7775
15609977,Mundy,1,8313
15609987,Smith,1,7540
15609998,Okwudilichukwu,2,2191
15610002,Chidubem,3,4804
15610042,Brown,1,7031
15610056,Dufresne,2,2220
15610090,Han,1,9353
15610105,Shen,2,4121
15610140,He,1,3054
15610147,Ross,1,4193
15610156,Ma,1,138
15610165,Hsiung,1,3938
15610226,Fenton,1,8843
15610271,Andreev,3,4677
15610337,Stephens,3,2218
15610343,Marshall-Hall,1,8335
15610355,Hunter,1,2135
15610379,Barclay-Harvey,1,5801
15610383,Dumetolisa,1,1255
15610403,Anderson,1,3037
15610416,Christie,1,6728
15610419,Chukwueloka,1,9768
15610426,Tien,1,2851
15610433,Kwemto,1,9177
15610446,Chinedum,1,1799
15610454,Poole,2,9874
15610557,McCarthy,3,9586
15610594,Moss,1,2229
15610643,De Luca,2,9072
15610653,Belov,3,6909
15610686,Melton,1,2054
15610711,Eluemuno,2,8178
15610727,Ch'in,1,9003
15610753,Cremonesi,1,6624
15610755,Napolitano,1,4809
15610765,Onwumelu,1,2774
15610781,Watt,1,3962
15610801,Pan,2,3025
15610900,Thompson,1,3647
15610903,Chukwueloka,3,3449
15610912,Ferri,3,6626
15610930,Kwemto,2,4510
15610936,Becher,1,7917
15610972,Crawford,2,5759
15611024,Kalinina,1,4715
15611029,Hsiung,2,2309
15611058,Eluemuno,2,9074
15611088,Genovese,1,442
15611105,Castella,3,2672
15611157,McElhone,1,6171
15611171,Fowler,1,6844
15611186,Yevdokimova,1,6257
15611189,Allingham,3,7522
15611191,Scott,2,3220
15611223,Ko,2,8573
15611247,McKenzie,1,9908
15611287,Chiu,1,6745
15611315,Ts'ao,2,9153
15611318,Kruglova,3,7292
15611325,Wood,2,170
15611329,Findlay,3,6335
15611331,Niu,1,6273
15611338,Kashiwagi,3,9956
15611365,Fanucci,1,8641
15611371,Siciliani,1,4162
15611409,Sun,3,7528
15611430,Abramowitz,1,3269
15611544,Ibeamaka,2,4321
15611551,Hill,3,4071
15611579,Sutherland,3,371
15611580,Wood,3,4881
15611599,Curtis,1,8901
15611612,Priestley,1,5770
15611635,Chu,3,8592
15611644,Onyemauchechukwu,1,6117
15611669,Nyhan,2,6794
15611682,Rossi,3,7616
15611699,Tao,1,4309
15611729,Kerr,2,8350
15611756,Chapman,2,7841
15611759,Simmons,3,357
15611767,Mai,2,9207
15611786,Tsui,3,9319
15611794,Galloway,2,7669
15611800,Loggia,1,3404
15611848,Kwemtochukwu,2,5467
15611905,Warlow-Davies,3,2571
15611947,Banks,1,9198
15611961,Stewart,1,4590
15611973,Tuan,1,7281
15612030,Udegbulam,1,2586
15612043,Hammonds,1,6947
15612050,Castiglione,3,2011
15612064,Tsou,1,1274
15612071,Wilson,3,2466
15612087,Dike,1,210
15612092,Palmer,2,3448
15612095,Calabrese,1,5924
15612103,Wang,2,9167
15612108,Norman,1,1339
15612109,Speth,1,2144
15612139,Fu,1,6024
15612140,Milano,3,5125
15612187,Morin,2,398
15612193,Hsia,3,2326
15612207,Hill,2,6557
15612350,Taylor,1,145
15612358,Christie,2,6739
15612418,Virgo,1,7881
15612444,Manfrin,1,6158
15612455,Yao,2,3893
15612465,Siciliano,3,3236
15612478,Somadina,1,8472
15612494,Panicucci,1,1406
15612505,Joseph,3,4009
15612524,Hunt,2,4973
15612525,Preston,1,730
15612594,Ifeanacho,3,8383
15612615,Graham,1,2650
15612627,Ozuluonye,2,1725
15612633,Kao,3,4526
15612667,Bird,3,5341
15612670,Berry,3,8894
15612729,Chidiebere,1,7728
15612769,Carr,1,3529
15612771,Bell,1,1706
15612776,McKay,3,1800
15612832,Jamieson,1,9724
15612893,Nelson,3,4355
15612931,Korovin,3,5690
15612966,Milani,2,735
15613014,Hs?,2,3177
15613017,McMillan,2,4541
15613048,Anderson,2,9637
15613085,Ibrahimova,3,366
15613097,Kao,1,2270
15613102,Ogochukwu,1,5183
15613140,Mellor,1,5573
15613141,Hsu,1,1351
15613172,Sun,2,172
15613180,Miranda,2,6584
15613189,Browne,1,2435
15613197,Ugochukwutubelum,1,7793
15613216,Cameron,3,3713
15613282,Vorobyova,1,1403
15613292,Ch'eng,1,8190
15613319,Rice,1,807
15613326,Gow,1,2411
15613337,Gallo,1,7925
15613427,Barling,2,7766
15613463,Hackett,2,6779
15613471,Wiley,2,1815
15613518,Bellucci,1,9544
15613623,Tilley,3,3642
15613630,Tang,1,937
15613656,Lombardi,1,2001
15613673,Lung,1,7645
15613699,Schnaars,1,7599
15613712,Boag,3,2145
15613713,Kozlova,1,2328
15613734,Fallaci,1,5301
15613749,Lees,3,988
15613772,Dalrymple,1,488
15613786,Ogbonnaya,3,465
15613787,Chidubem,3,9482
15613816,Mao,3,4917
15613844,Murphy,1,1228
15613854,Mauldon,3,106
15613880,Higinbotham,3,682
15613886,Trevisan,3,4998
15613923,Reed,3,6191
15613945,Andrews,1,5662
15613962,Kenechi,1,7903
15614034,Martin,2,2299
15614049,Hu,1,77
15614054,Pankhurst,1,6663
15614103,Colombo,2,4609
15614137,MacDonald,1,7993
15614168,Alexander,2,7773
15614187,Pottinger,2,3132
15614213,Muramats,1,4888
